SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,-0.8364127646858474,-1.2012077242508163,-0.8773610419052628,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.22909311863654203,0.9947937153540823,0.570816999764147,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,1.4175419884961302,0.011932888661616134,0.9106952946312148,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,-1.2052417242974438,0.9814441625297362,-0.8903993433635541,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,1.2126370109341322,1.0315049856210332,1.6421638617227698,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
0,0.14713112761174285,-0.47198840122092234,-0.21291508027951003,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.5814659705457286,-1.3263597819790591,-0.2241002221396686,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1,0.7618460602977367,0.9497389745719151,1.121426014647457,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
0,1.2945990019589315,0.16545274614159414,0.9632676675163387,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0,1.2536180064465319,-0.4853379540452682,0.40756246373816357,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,-1.2872037153222429,-0.16828607446705332,-0.9872048709422048,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-0.5905267916114498,0.5158785077806737,-0.37312513982284673,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.3520361051737408,0.5025289549563277,0.5036399643318336,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-1.2462227198098432,-0.5020248950757006,-0.9629593661999676,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.4266028095618514,0.1354162522868157,-0.32807571244919026,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.1642607287850442,-1.3664084404520969,-0.9713647686629269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,1.5814659705457286,0.19715793409941526,1.2916519605902257,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1.4175419884961302,-1.5199282979320745,-0.42461650294239345,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.3520361051737408,0.16879013434768042,0.25172056610471133,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.5905267916114498,-1.523265686138161,-0.8419965795742287,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,1.6224469660581282,0.2605683100150584,1.3094114067389984,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
0,1.1716560154217326,-1.516590909725988,-0.43502949496999677,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.2872037153222429,-1.4865544158712098,-1.0046333957341678,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.9257700423473351,-0.01476621698707555,0.5822227558621785,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
1,0.5569410827357387,0.8713103517288827,0.8069183571357789,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,-0.1397358409750543,-1.4865544158712098,-0.7248062964161174,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1,-0.9593557512230462,0.31229782720939864,-0.7389035462161988,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.5495457960990502,-1.5032413569016423,-0.8426804837116348,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.2872037153222429,-0.6722316935861107,-0.9938674209259678,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,0.5159600872233392,0.3323221564459178,0.5218847618039265,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,-1.2872037153222429,-0.5137057537970032,-0.9917715856661748,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.02418814107454407,-0.3518424258018093,-0.279011105946246,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.2216978319998535,-0.3918910842748468,-0.3689114078794734,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,-0.467583805074251,-1.5099161333138151,-0.8300172264577275,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,-0.6315077871238494,1.0498606207545094,-0.3129636371548931,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
0,0.5159600872233392,0.4541368259680737,0.5735746777375589,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0.22909311863654203,0.5041976490593708,0.33581871358188004,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1
0,0.5979220782481384,-1.4648613925316478,-0.5540729377262409,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,-0.1807168364874539,-0.2066660388370477,-0.28375431206051444,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.34464081853705225,0.5993132129328356,-0.1167052111431163,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.2536180064465319,-1.5249343802412043,-0.4776080428794762,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.4995039795209293,-0.1465930511274913,0.8673887197367544,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
0,1.0077320333721342,0.3139665213124418,0.9139603853517343,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,1.6224469660581282,1.0481919266514657,1.9987426543968196,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,-1.2872037153222429,0.21551356923289122,-0.9821307434711269,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.3520361051737408,0.7011035532184728,0.4595391781810308,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.8028270558101364,0.6877540003941268,0.9423534377659832,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.4266028095618514,-1.3330345583912322,-0.7686864683290472,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.2872037153222429,0.3423343210641771,-0.9804540752632926,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,-0.467583805074251,0.21718226333593438,-0.35320367414291937,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1.335579997471331,0.6343557890967434,1.3355762553507302,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,1.540484975033329,1.5971922865526904,2.4583041733099638,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.5569410827357387,0.9514076686749583,0.8194713072707497,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-1.2872037153222429,-1.5065787451077288,-1.0048981328196154,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.2872037153222429,-0.9926209613704118,-0.9981032142931286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.2126370109341322,1.4153046293209777,2.036335320530371,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.0822987377602449,-0.20165995652791804,-0.8651831359746758,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-0.672488782636249,0.6527114242302189,-0.4180201372299922,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,1.0487130288845339,1.1332953259066711,1.5105012845601928,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,-0.8364127646858474,-1.473204863046864,-0.8981208416891073,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-1.2462227198098432,0.32397868593070156,-0.9537156296330909,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.09875484546265471,1.3752559708479404,0.4034369774899394,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-0.5905267916114498,-0.5070309773848302,-0.6198601034599547,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1.5814659705457286,1.1783500666888382,2.0883782192445994,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-1.2052417242974438,0.4441246613498144,-0.9069454112040253,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1,-0.2216978319998535,-1.1494782070564762,-0.6585117179352957,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.0077320333721342,-1.5115848274168584,-0.5215102762161934,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1.1716560154217326,1.3619064180235942,1.8752869268831167,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
0,-0.6315077871238494,0.80789997581324,-0.3344955867712931,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-0.9593557512230462,0.16211535793550738,-0.7647154120473341,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0,-1.2872037153222429,0.32397868593070156,-0.9806967509249527,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.5569410827357387,-1.5015726627985988,-0.6089396986852437,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,0.7208650647853372,1.4837210875457507,1.4355806893785386,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
0,-1.2872037153222429,0.16378405203855054,-0.9828146476085331,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.5905267916114498,0.34066562696113395,-0.4046729758386787,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.06516913658694366,-0.026447075708378013,-0.09212878504406957,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
0,-0.016792854437855522,1.206717866440573,0.4577080800066853,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.2945990019589315,0.7077783296306459,1.387442662674661,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.8438080513225359,-0.5504170240639542,0.0872085289228519,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1.335579997471331,-1.523265686138161,-0.4760416817905782,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
0,-1.1642607287850442,-1.5132535215199017,-0.985947369786329,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,1.6224469660581282,-1.5316091566533774,-0.4380298486050689,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-0.2626788275122531,-0.4953501186635275,-0.446413189644241,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.34464081853705225,0.8396051637710612,-0.02605482080112087,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.8364127646858474,0.8129060581223695,-0.5629195686649462,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.7618460602977367,-1.5282717684472908,-0.5735090520828479,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-0.4266028095618514,0.6376931773028297,-0.19497914274043912,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0,-1.2872037153222429,-0.33849287297746344,-0.9894551361685088,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.9257700423473351,1.2851464892836055,1.482174416417306,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,1.6224469660581282,1.438666346763583,2.3747355000036894,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.1232797332726445,-0.38021022555354433,-0.8884579380702721,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.0413177422478452,-1.3914388519977454,-0.9374122374542798,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.2872037153222429,0.1404223345959456,-0.9831235075415552,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.6315077871238494,0.4958541785441546,-0.4200056653708487,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.130675019909333,-0.8541193508178233,0.056013675687616754,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.2945990019589315,0.8095686699162832,1.4980145186965836,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-1.2872037153222429,0.35401517978547953,-0.9802996452967814,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.5085648005866507,-1.3230223937729728,-0.7898654351648504,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,-0.4266028095618514,0.7862069524736778,-0.18196290270593501,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1.540484975033329,-1.3664084404520969,-0.25300068730102515,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1.540484975033329,0.49919156675024134,1.457200884690088,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
0,-1.1642607287850442,0.505866343162414,-0.8781111303140307,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,0.3930171006861404,1.064878867681898,0.758559716194028,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,-0.2216978319998535,1.1783500666888382,0.1658575047245588,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
0,1.2536180064465319,1.4536845936909724,2.018244953024789,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,-0.2216978319998535,1.3168516772414272,0.2940564383525305,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
0,1.5814659705457286,-1.4915604981803396,-0.3514828830875103,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,0.8847890468349355,-1.5432900153746798,-0.558794082416722,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,-1.2052417242974438,1.4269854880422805,-0.8731693713856766,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.43399809619854,0.9731006920145201,0.7164444581840818,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
0,-0.1807168364874539,0.8245869168436725,0.059984731969329866,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.9257700423473351,0.028619829692048494,0.5138323421215638,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
0,-1.1232797332726445,0.6744044475697811,-0.8367680221366398,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,-1.2052417242974438,-0.8357637156843478,-0.9560541405545442,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
0,0.5569410827357387,-0.14826174523053445,0.2629057079648699,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0.6389030737605379,-1.3630710522460103,-0.5135240408051925,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1.5814659705457286,0.8462799401832342,1.7391017578441443,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-0.7544507736610482,-1.5215969920351178,-0.881199729644252,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,-0.9183747557106465,-1.5466274035807663,-0.9417362765165898,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.2052417242974438,-1.3413780289064483,-0.979218635531204,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2872037153222429,-1.5349465448594635,-1.0052731770239995,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.6798840692729375,-1.5266030743442474,-0.607240969053622,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.5569410827357387,1.0164867386936445,1.0442330928157117,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
0,-1.2872037153222429,0.35067779157939327,-0.9803437681443561,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.6389030737605379,-1.5099161333138151,-0.6004460505271351,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-0.672488782636249,0.9831128566327798,-0.36904377642219716,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,0.6798840692729375,0.7678513173402023,0.821523019682968,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.2872037153222429,0.3106291331063555,-0.9808732423152511,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.7544507736610482,-0.6288456469069864,-0.7191365105027825,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,-1.2052417242974438,-1.014313984709974,-0.9634667789470754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.1397358409750543,1.121614467185368,0.22482769050799853,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-0.8364127646858474,1.593854898346604,-0.40275363196918407,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1
1,1.130675019909333,1.6973139327352846,2.042159536410216,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0.6389030737605379,-1.374751910967313,-0.49174941552713236,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.0822987377602449,-1.5182596038290312,-0.9565836147254392,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,0.8438080513225359,1.225073501574049,1.4348085395459833,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.05777384995025511,-0.33181809656529043,-0.25675112934486527,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
1,-0.05777384995025511,0.29060480386983684,-0.035475048758295824,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.14713112761174285,0.18380838127506965,0.09459910589159574,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0,1.335579997471331,-0.21000342704313424,0.6881175900411948,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1.6224469660581282,-0.04980879315098342,0.9562521347519791,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0.02418814107454407,-0.18831040370357222,-0.12409578811186014,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-0.877393760198247,1.0348423738271202,-0.4745415049730422,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
0,-1.0822987377602449,-0.3401615670805066,-0.863550590614416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1.130675019909333,-0.16661738036400994,0.5669121277537958,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2052417242974438,-1.4915604981803396,-0.9797922325496737,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,1.0487130288845339,-1.3597336640399238,-0.3459013428693247,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
1,0.3520361051737408,1.1082649143610226,0.8340097855465771,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-0.34464081853705225,0.9464015863658284,-0.014781433245813014,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.9257700423473351,-1.4748735571499072,-0.47972593956305654,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.10615013209934325,0.23053181616027998,0.08718646749906472,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0
0,-0.9183747557106465,-1.5065787451077288,-0.9173363418078413,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,1.0077320333721342,-0.8641315154360828,-0.08211289864463771,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-1.2052417242974438,-1.5482960976838096,-0.9890359691165503,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.540484975033329,0.003589418146399953,1.0863924736732327,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
1,-0.5495457960990502,0.04030068841335143,-0.44630288252530453,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.09875484546265471,1.3518942534053349,0.3901560003699878,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,-1.2872037153222429,-0.6939247169256727,-0.9941542194352027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.2216978319998535,-1.4882231099742531,-0.7570159751455682,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.2462227198098432,-1.5132535215199017,-0.9908008830195338,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0.8438080513225359,-0.3868850019657172,0.25664026360927794,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
0,-0.9183747557106465,0.3189726036215717,-0.6609164131281108,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
